hcp_id,name,specialty,location,experience,rating,fee,degree_qual,kol_score,is_kol,kol_rank,latitude,longitude,degree_centrality,betweenness_centrality
741,Priyanka R Kuri,dermatologist,Whitefield,11,5.0,800,"MBBS, MD - Dermatology , Venereology & Leprosy",0.12710695888816193,0,3057,12.98863647774082,77.7339572178,0.002196595277320154,0.0
1604,Yashaswini K,pediatrician,Bangalore,16,4.0,1000,"MBBS, MD - Pediatrics, FNB - Pediatric Intensive Care",0.12679926732380703,0,3058,12.854521,77.662519,0.0027457440966501922,3.961831193533437e-05
482,Dimpu Edwin,cardiologist,JP Nagar,14,5.0,1100,"MBBS, MD - General Medicine, DM - Cardiology",0.12662511942316934,0,3059,12.9108543526037,77.58517026901245,0.0013728720483250961,0.0
358,Sandhya Vijay,general-physician,Whitefield,12,5.0,700,MBBS,0.12657455590469402,0,3060,12.992208124954589,77.717913427572,0.0016474464579901153,0.0
1535,Varun M,neurologist,Bangalore,9,4.5,1000,"MBBS, MD - General Medicine, DM - Neurology",0.12633232382942972,0,3061,12.96808116074698,77.59505833999813,0.0027457440966501922,1.1565082562061412e-05
83,Shashidhar M,general-physician,Bangalore,30,4.5,750,"MBBS, MD - General Medicine",0.1263079992722771,0,3062,12.913107,77.636634,0.0027457440966501922,4.138217104127231e-05
789,Krishna Kumar,orthopedist,Bangalore,19,5.0,600,"MBBS, MS - Orthopaedics",0.12625284706797796,0,3063,12.9912,77.7232,0.0027457440966501922,1.636605679529613e-05
1013,Abrar Mohammed,orthopedist,Bangalore,9,4.5,800,"MBBS, MS - Orthopaedics",0.12617771178185788,0,3064,12.96808116074698,77.59505833999813,0.0027457440966501922,0.0001462607107666132
111,Ravi Kumar V N,general-physician,Bangalore,27,4.5,950,"MBBS, DNB - General Medicine",0.12609172158091303,0,3065,13.01418,77.55595,0.0027457440966501922,7.055818023715192e-05
690,Pinkee Mohanty,dermatologist,Bangalore,25,4.5,750,"MBBS, MD - Skin & VD",0.1259834514429959,0,3066,12.91786,77.672289,0.0027457440966501922,5.1517211308349895e-05
3399,Naveen Kumar,plastic-surgeon,HSR Layout,21,4.5,700,"MBBS, MS - General Surgery, MCh - Plastic & Reconstructive Surgery",0.1259615083670821,0,3067,12.923978621392791,77.64819118833974,0.0013728720483250961,0.0
2515,Mandha Bharath Kumar,ophthalmologist,Malleswaram,11,4.5,800,"MBBS, MS - Ophthalmology",0.1259359975194656,0,3068,13.007537003025572,77.56577294034955,0.0005491488193300384,0.0
2337,Giriraja Velayutham,urologist,Hebbal,22,4.5,1200,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery",0.1256435740371547,0,3069,13.054552010758,77.591893828697,0.001098297638660077,0.0
2887,Swarnalatha Bejjam,dentist,Whitefield,18,5.0,500,BDS,0.12537552408356145,0,3070,12.9558534,77.7300762,0.0019220208676551346,0.0
1434,Dhatchayani S,gynecologist,Bangalore,12,4.0,800,"MBBS, DNB - Obstetrics & Gynecology, DGO",0.12520115419146177,0,3071,12.8589,77.76181,0.0027457440966501922,7.318089211016786e-05
2881,A. Praveen Kumar Reddy,dentist,Whitefield,18,5.0,500,BDS,0.12514147709007994,0,3072,12.9558534,77.7300762,0.0016474464579901153,0.0
1287,N Sapna Lulla,gynecologist,Hebbal,26,4.5,1100,MBBS,0.12506412457594523,0,3073,13.054552010758,77.591893828697,0.0019220208676551346,0.0
3238,Sheron Mathews,dentist,Bangalore,12,5.0,500,BDS,0.12500366739108826,0,3074,12.969611952254391,77.76621367782354,0.0027457440966501922,5.722234297154187e-05
877,Thirumalesh K Reddy,orthopedist,Hebbal,30,4.5,1200,"MBBS, MS - Orthopaedics",0.1249895244527876,0,3075,13.054552010758,77.591893828697,0.0013728720483250961,0.0
1270,Shobha Venkat,gynecologist,Indiranagar,34,4.5,1000,"MBBS, DGO, DNB - Obstetrics & Gynecology",0.12476838476579255,0,3076,12.97793,77.6388,0.0027457440966501922,2.1056486313283897e-06
464,Divya Marina Fernandes,cardiologist,JP Nagar,16,5.0,1100,"MBBS, MD - General Medicine, DNB - Cardiology",0.12475179738564607,0,3077,12.9108543526037,77.58517026901245,0.0013728720483250961,0.0
1330,Swati Shree,gynecologist,Whitefield,11,4.5,950,"MBBS, Fellowship in Reproductive Medicine, DNB - Obstetrics & Gynecology",0.12464938251037794,0,3078,12.9593086,77.7451767,0.0027457440966501922,7.642648520094992e-06
2376,Harsha R,urologist,Bangalore,12,4.0,900,"MBBS, MS - General Surgery, MCh - Urology",0.1245683305719395,0,3079,12.919958522657216,77.665283565548,0.0027457440966501922,4.247762013485716e-05
3184,Balasubramanya K V,dentist,Indiranagar,24,4.5,600,BDS,0.12440547755176645,0,3080,12.979813687987,77.6354898427,0.0027457440966501922,0.0
1898,Nandini Nagar,pediatrician,Jayanagar,29,4.5,1000,"MBBS, DNB - Paediatrics",0.12431901908986742,0,3081,12.9338941,77.5841719,0.0027457440966501922,5.987802060309613e-06
1431,Nikitha Murthy,gynecologist,Bangalore,10,4.0,800,"MBBS, MS - Obstetrics & Gynaecology",0.12431254626070348,0,3082,13.027865214242976,77.57210625581725,0.0027457440966501922,9.285539173629823e-05
1414,Swetha V,gynecologist,Yelahanka,19,5.0,750,"MBBS, Fellowship in Reproductive Medicine, DNB - Obstetrics & Gynecology",0.12431129841935701,0,3083,13.094216534285,77.601139305557,0.002196595277320154,1.8309988098507738e-07
263,Purnima K,general-physician,Bangalore,19,4.5,930,"MBBS, DNB - General Medicine",0.12425538332765651,0,3084,12.881006584113532,77.61018991470337,0.0027457440966501922,0.0001515303953032689
249,Sameer Ahmed,general-physician,KR Puram,9,4.5,650,"MBBS, MD - General Medicine",0.12415308422426802,0,3085,13.019610821925,77.708258389918,0.001098297638660077,0.0
1299,Radhika kamuni,gynecologist,Bangalore,18,4.5,900,"MBBS, DGO, DNB - Obstetrics & Gynecology",0.12403769542951343,0,3086,12.9594669,77.6539902,0.0027457440966501922,0.00014673550988926175
2906,Pranay,dentist,Marathahalli,15,5.0,550,BDS,0.12385993242382348,0,3087,12.939686784213,77.695173232505,0.0013728720483250961,0.0
1268,Aparna Shintre,gynecologist,Malleswaram,28,4.5,1050,"MBBS, MD - Obstetrics & Gynaecology, DGO",0.12382176202042233,0,3088,13.0078,77.56253,0.0027457440966501922,2.8212953472378144e-06
3379,Deepak Shetty,plastic-surgeon,Bangalore,22,4.5,1000,"MBBS, MS - General Surgery, MCh - Plastic Surgery",0.12380669057746224,0,3089,12.988214877524,77.592170438025,0.0027457440966501922,1.3597841323740801e-05
1344,Dharani Bai G,gynecologist,Whitefield,33,4.5,1000,"MBBS, MD - Obstetrics & Gynaecology",0.12377180786235459,0,3090,12.955720643774,77.721614143644,0.0027457440966501922,3.0582039645483757e-06
486,Anusha Buchade,cardiologist,Bangalore,15,4.0,1200,"MBBS, MD - General Medicine, DM - Cardiology",0.12370203698920917,0,3091,12.9281467,77.5970283,0.0027457440966501922,8.167694654923439e-06
409,Ashwin M Daware,cardiologist,Whitefield,25,4.5,700,"MBBS, MD - General Medicine, DNB - Cardiology",0.1236899382010126,0,3092,12.959362116699213,77.74639852970586,0.0013728720483250961,0.0
721,Sneha Sood,dermatologist,Indiranagar,13,5.0,500,"MBBS, DDVL",0.12308313560006229,0,3094,12.97847,77.63751,0.0027457440966501922,0.0
719,Sneha Sood,dermatologist,Indiranagar,13,5.0,500,"MBBS, DDVL",0.12308313560006229,0,3094,12.9813397,77.6392051,0.0027457440966501922,0.0
720,Sneha Sood,dermatologist,Indiranagar,13,5.0,500,"MBBS, DDVL",0.12308313560006229,0,3094,12.981221834158,77.639076775511,0.0027457440966501922,0.0
3397,Naveen Kumar,plastic-surgeon,HSR Layout,21,4.5,700,"MBBS, MS - General Surgery, MCh - Plastic & Reconstructive Surgery",0.12280280310314962,0,3096,12.90287,77.4978,0.0019220208676551346,0.0
1483,Smrithi D Nayak,gynecologist,JP Nagar,16,5.0,1000,"MBBS, DGO, Fellowship in Reproductive Medicine",0.12272390150343376,0,3097,12.9108543526037,77.58517026901245,0.0016474464579901153,0.0
1554,Sandeep B V,neurologist,Bangalore,17,4.5,1200,"MBBS, MS - General Surgery, MCh - Neuro Surgery",0.12271120904692207,0,3098,12.912724982410982,77.67973871446961,0.0027457440966501922,6.575610805218055e-06
1179,Sharmila S,gynecologist,Bangalore,25,4.5,800,"MD - Obstetrics & Gynaecology, MBBS",0.12235624822594798,0,3099,12.96808116074698,77.59505833999813,0.0027457440966501922,9.026748813648342e-05
198,Kashif Syed,general-physician,Bangalore,15,4.5,1000,MBBS,0.12234017004047937,0,3100,12.988214877524,77.592170438025,0.0027457440966501922,8.073576021729488e-05
698,Asmita Dhekne Chebbi,dermatologist,BTM Layout,16,5.0,700,"MBBS, MD - Dermatology , Venereology & Leprosy",0.12217674734433609,0,3101,12.93393,77.61605,0.0013728720483250961,0.0
2062,Sony Mathews Lukose,psychiatrist,Bangalore,15,4.5,1050,"MBBS, M.D. (Psychiatry)",0.12204230480116335,0,3102,13.05891549732373,77.58164604308445,0.0027457440966501922,1.9253659256405756e-05
2398,Sachin Arakere Nataraj,urologist,Whitefield,17,5.0,1000,"MBBS, MS - General Surgery, MCh - Urology",0.12158650597013787,0,3103,12.98863647774082,77.7339572178,0.0016474464579901153,0.0
1453,Sharanya Shiva Vinay,gynecologist,Bangalore,14,5.0,500,"MBBS, MS - Obstetrics & Gynaecology",0.12152261990568086,0,3104,13.059079083603,77.57809097771,0.0027457440966501922,5.798769301923473e-05
2822,Harish P,oncologist,Yelahanka,17,5.0,1000,"MBBS, MD - Medicine, DM - Medical Oncology",0.12145769451142074,0,3105,13.1183348,77.6083878,0.0016474464579901153,0.0
2792,C N Patil,oncologist,JP Nagar,16,5.0,1150,"MBBS, MD - General Medicine, DM - Medical Oncology",0.12142371302412946,0,3106,13.054552010758,77.591893828697,0.0016474464579901153,0.0
2793,C N Patil,oncologist,JP Nagar,16,5.0,1150,"MBBS, MD - General Medicine, DM - Medical Oncology",0.12142371302412946,0,3106,12.98863647774082,77.7339572178,0.0016474464579901153,0.0
1653,M. R. Shashibhushan,pediatrician,Malleswaram,27,4.5,1050,"MBBS, Diploma Child Health (DCH), DO, MRCP (UK), DCH, MRCPC",0.12135807950170835,0,3108,13.0078,77.56253,0.0019220208676551346,0.0
951,Abhijit R,orthopedist,Koramangala,10,4.0,750,"MS - Orthopaedics, MBBS",0.12134998153058535,0,3109,12.93393,77.61605,0.0024711696869851732,0.0
2355,Narendra,urologist,Bangalore,27,4.5,700,"MBBS, MCh - Urology/Genito-Urinary Surgery, MS - General Surgery",0.12127054128551867,0,3110,12.90287,77.4978,0.0027457440966501922,1.2714278712630814e-05
1687,Haridharshan  G J,pediatrician,JP Nagar,10,5.0,900,"MBBS, MD - Pediatrics",0.12119419786471097,0,3111,12.86964514334962,77.65427155832799,0.0024711696869851732,0.0
1691,Sachdeva Bharti Joginder,pediatrician,HSR Layout,10,5.0,900,"MBBS, DNB - Pediatrics",0.12096269113913699,0,3112,12.915636162718,77.652104463016,0.0027457440966501922,0.0
1758,Chinthan S Gubbari,pediatrician,Yelahanka,14,4.0,650,"MD - Pediatrics, MBBS",0.1209359407151463,0,3113,13.092437285997123,77.58620422868357,0.0016474464579901153,0.0
2886,Bhavin Shah,dentist,Bangalore,16,5.0,500,BDS,0.12091401139154456,0,3114,12.977515703987,77.638316817813,0.0027457440966501922,1.2453022602672229e-05
1467,Ritu Choudhary,gynecologist,Bangalore,17,5.0,900,"MBBS, MS - Obstetrics & Gynaecology",0.12084576895852006,0,3115,12.86964514334962,77.65427155832799,0.0027457440966501922,2.201685927098856e-05
230,Toby A Thomas,general-physician,Koramangala,19,4.0,800,"MBBS, DNB - General Medicine",0.12081992609268644,0,3116,12.93393,77.61605,0.0024711696869851732,0.0
1914,Surender S,pediatrician,Jayanagar,15,5.0,600,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics",0.1207796227565957,0,3117,12.919863411831,77.590033183697,0.0019220208676551346,8.283089854086833e-07
259,Manjunath U,general-physician,Bangalore,11,4.0,800,"MBBS, MD - General Medicine",0.1205134794058848,0,3118,13.015514794549,77.718813140762,0.0027457440966501922,7.042708629251286e-05
2350,Avinash T S,urologist,Hebbal,24,4.5,1200,"MBBS, DNB - General Surgery, MCh - Urology",0.12032645985234969,0,3119,13.054552010758,77.591893828697,0.001098297638660077,0.0
3193,Idris Md,dentist,JP Nagar,16,5.0,400,BDS,0.12030458267152794,0,3120,12.912059096962,77.587406847324,0.0027457440966501922,0.0
3194,Idris Md,dentist,JP Nagar,16,5.0,400,BDS,0.12030458267152794,0,3120,12.954464481915,77.714866463737,0.0027457440966501922,0.0
2377,Harsha R,urologist,Bangalore,12,4.0,900,"MBBS, MS - General Surgery, MCh - Urology",0.1201835281599346,0,3122,12.926312,77.67652,0.0027457440966501922,3.548157976886349e-05
187,Bhargavi Botlagunta,general-physician,Bangalore,14,4.5,600,"MBBS, MD - General Medicine",0.12006900400129744,0,3123,12.9144,77.677429,0.0027457440966501922,0.00012708941270376373
1479,Shalini Kumari,gynecologist,Whitefield,12,5.0,1000,"MBBS, MS - Obstetrics & Gynaecology",0.11976116387845004,0,3124,12.9878,77.7319,0.0016474464579901153,0.0
3398,Naveen Kumar,plastic-surgeon,HSR Layout,21,4.5,700,"MBBS, MS - General Surgery, MCh - Plastic & Reconstructive Surgery",0.11966433829782558,0,3125,12.965387429144227,77.59976586559787,0.0016474464579901153,0.0
902,Vinit M Oswal,orthopedist,Malleswaram,10,5.0,700,"MBBS, MS - Orthopaedics",0.11933521921661411,0,3126,13.007483682688,77.563685847082,0.0019220208676551346,0.0
1066,GL Joel Prasad,orthopedist,Bangalore,13,4.5,900,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",0.11894972795312841,0,3127,12.919958522657216,77.665283565548,0.0027457440966501922,0.00014432874161107565
1630,Shivangi Bora,pediatrician,HSR Layout,13,4.0,700,"MBBS, MD - Pediatrics",0.11891603736158501,0,3128,12.912641561914,77.636165040129,0.0024711696869851732,0.0
722,Sneha Sood,dermatologist,Indiranagar,13,5.0,500,"MBBS, DDVL",0.11875632142156389,0,3129,12.9108543526037,77.58517026901245,0.0024711696869851732,0.0
1679,Prathap Chandra,pediatrician,Indiranagar,26,4.5,1000,"MBBS, DO, MRCP (UK), MRCPC",0.11872728959733969,0,3130,12.97847,77.63751,0.0013728720483250961,0.0
1387,Shilpa Gupta K S,gynecologist,Whitefield,15,5.0,600,"MBBS, MS - Obstetrics & Gynaecology",0.11858664942158809,0,3131,12.992621978281,77.718556368294,0.0024711696869851732,8.893422790703758e-07
2760,Somashekhar S.P.,oncologist,Hebbal,30,4.5,1200,"MBBS, MS - General Surgery, MCh - Surgical Oncology",0.11844352170797728,0,3132,12.98863647774082,77.7339572178,0.0016474464579901153,0.0
1085,P Prathap,orthopedist,Whitefield,13,5.0,550,"MBBS, MS - Orthopaedics",0.11843215060749646,0,3133,12.979550666617286,77.73348469287157,0.0016474464579901153,0.0
840,Shiva Kumar,orthopedist,KR Puram,16,4.5,1050,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",0.11799993949963983,0,3134,13.019610821925,77.708258389918,0.0008237232289950577,0.0
605,Namrata,dermatologist,HSR Layout,12,5.0,700,"MBBS, MD - Dermatology , Venereology & Leprosy",0.1179002547762521,0,3135,12.914080501105,77.635150551796,0.0024711696869851732,2.615712585501105e-07
1061,Venkatdeep Mohan,orthopedist,JP Nagar,19,5.0,600,"MBBS, DNB - Orthopedics/Orthopedic Surgery",0.11775449897746176,0,3136,12.936327765036,77.584438025951,0.0013728720483250961,0.0
1370,BC Sunitha,gynecologist,Jayanagar,31,4.5,800,"MBBS, DGO",0.11755655538133752,0,3137,12.9486,77.57473,0.0027457440966501922,0.0
1611,Sriharsha Gurram,pediatrician,Yelahanka,17,5.0,1000,"DNB - Nephrology, MD - Pediatrics, MBBS",0.11742212210154779,0,3138,13.1183348,77.6083878,0.0013728720483250961,0.0
727,Sanjana Shivashankar,dermatologist,Indiranagar,16,4.0,850,"MBBS, MD - Dermatology , Venereology & Leprosy",0.11739275724490289,0,3139,12.973674965262,77.641887025934,0.002196595277320154,0.0
3212,Dinesh,dentist,HSR Layout,17,5.0,500,BDS,0.11737715320444042,0,3140,12.939229319543,77.719380307918,0.0027457440966501922,2.7716645404093903e-06
40,Pratyush M,general-physician,Jayanagar,17,4.0,850,"MBBS, MD - General Medicine",0.11720113597997278,0,3141,12.9281467,77.5970283,0.0016474464579901153,0.0
1669,Stalin Ramprakash,pediatrician,Hebbal,25,4.5,1200,"MBBS, MD - Pediatrics",0.11707065946637896,0,3142,12.9108543526037,77.58517026901245,0.0019220208676551346,5.885353317377487e-07
2968,Deepthi B,dentist,Whitefield,15,5.0,500,BDS,0.11705754269505958,0,3143,12.95575132417216,77.72053465247154,0.002196595277320154,0.0
152,Khoushik K H,general-physician,Bangalore,7,4.5,800,"MBBS, MD - General Medicine",0.11693683594877502,0,3144,12.9874584,77.6893938,0.0027457440966501922,8.451883412759316e-05
3474,Anirudh S,neurosurgeon,Bangalore,15,4.5,850,"MBBS, MS - General Surgery, MCh - Neuro Surgery",0.11691774019211837,0,3145,12.95825,77.74538,0.002196595277320154,2.2515686511483177e-06
2465,Leslie Ravi Kumar,ophthalmologist,Bangalore,29,4.5,1000,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",0.11689165997598766,0,3146,12.988214877524,77.592170438025,0.0027457440966501922,2.7785721963145746e-05
3444,Nandish H S,neurosurgeon,Malleswaram,18,4.5,900,"MBBS, MS - General Surgery, MCh - Neuro Surgery",0.11675204085499291,0,3147,13.007537003025572,77.56577294034955,0.0005491488193300384,0.0
3445,Nandish H S,neurosurgeon,Malleswaram,18,4.5,900,"MBBS, MS - General Surgery, MCh - Neuro Surgery",0.11675204085499291,0,3147,12.988214877524,77.592170438025,0.0005491488193300384,0.0
811,Noel Naleen Kumar,orthopedist,Bangalore,20,4.5,600,"DNB - Orthopedics/Orthopedic Surgery, MBBS",0.1166824834959288,0,3149,13.028432765845,77.632505893707,0.0027457440966501922,7.868979476451056e-05
173,Junaid A J,general-physician,Jayanagar,12,4.0,950,"MBBS, MD - Radio Diagnosis/Radiology, DNB - Radio Diagnosis",0.11664454186026474,0,3150,12.992609497684,77.718626975938,0.0027457440966501922,0.0
997,Harish Madrekar,orthopedist,HSR Layout,6,4.5,800,"MBBS, MS - Orthopaedics",0.1166411603567648,0,3151,12.913107,77.636634,0.0024711696869851732,1.8462571332661967e-06
276,Kanchan Govindraj,general-physician,Bangalore,13,4.0,1000,"MD - General Medicine, MBBS",0.11660342101397403,0,3152,13.01707,77.64314,0.0027457440966501922,5.790153057486391e-05
2159,Mallikarjun Sakpal,gastroenterologist,Hebbal,21,4.5,1200,"MBBS, MD - Medicine, DM - Hepatology",0.11657640317841023,0,3153,12.98863647774082,77.7339572178,0.0013728720483250961,0.0
2158,Mallikarjun Sakpal,gastroenterologist,Hebbal,21,4.5,1200,"MBBS, MD - Medicine, DM - Hepatology",0.11657640317841023,0,3153,13.054552010758,77.591893828697,0.0013728720483250961,0.0
539,Neelima Sharma,dermatologist,Jayanagar,26,4.5,750,"MBBS, DNB - Dermatology, Venereology & Leprosy",0.11656458071366022,0,3155,12.9172099,77.5919161,0.0019220208676551346,7.102386256464807e-07
1768,K Santosh Kumar,pediatrician,Banashankari,14,5.0,500,"MBBS, MD - Pediatrics",0.1163268988970661,0,3156,12.9269242,77.4786841,0.0019220208676551346,0.0
509,Chirag D,cardiologist,Whitefield,13,5.0,900,"MBBS, MD - General Medicine, DM - Cardiology",0.11604807678758805,0,3157,12.972753047119,77.750681340694,0.0019220208676551346,0.0
594,Amulya S,dermatologist,Bangalore,9,4.5,500,"MBBS, MD - Dermatology , Venereology & Leprosy",0.11599407875314799,0,3158,13.0211963,77.6569818,0.0027457440966501922,2.6261440081980658e-05
1020,Vijaykumar D,orthopedist,Bangalore,16,4.5,1000,"MBBS, MS - Orthopaedics",0.11598920481425595,0,3159,12.9832875,77.5947521,0.0027457440966501922,0.00012900978581616325
756,Priya Vernekar,dermatologist,Whitefield,15,5.0,900,"MBBS, MD - Dermatology , Venereology & Leprosy",0.11597096913577803,0,3160,12.95825,77.74538,0.0013728720483250961,0.0
2907,Pranay,dentist,Marathahalli,15,5.0,550,BDS,0.11568935742782877,0,3161,12.938821635519,77.695369381691,0.0016474464579901153,0.0
3248,Akanksha Sachdeva,dentist,Indiranagar,14,5.0,1000,BDS,0.11563293277452646,0,3162,12.971556803442,77.647369632661,0.0019220208676551346,0.0
1693,Harish Kumar,pediatrician,Hebbal,18,4.5,1100,"MBBS, MD - Pediatrics",0.11556644540339345,0,3163,13.054552010758,77.591893828697,0.0027457440966501922,4.59929462950611e-06
2144,Tejaswini Dande,gastroenterologist,Koramangala,15,5.0,850,"MBBS, MD - General Medicine, DM - Medical Gastroenterology",0.11547995603104133,0,3164,12.915636162718,77.652104463016,0.0013728720483250961,0.0
2143,Tejaswini Dande,gastroenterologist,Koramangala,15,5.0,850,"MBBS, MD - General Medicine, DM - Medical Gastroenterology",0.11547995603104133,0,3164,12.935989979903,77.621358550839,0.0013728720483250961,0.0
1662,Usha Mallinath,pediatrician,Whitefield,24,4.5,950,"MBBS, MD - Pediatrics",0.11540188323222511,0,3166,12.95825,77.74538,0.0027457440966501922,5.780724813957443e-06
